"League","Year","blueTeamTag","redTeamTag","min_5","min_10","min_15","min_20","min_25","min_30","min_37"
"LCK","2017","SSG","kt","-714","-578","1793","5449","4812","3136","6156"
"LCK","2017","SSG","kt","-24","-52","-2275","-2777","-2343","-273",""
"LCK","2017","SSG","kt","35","199","-123","-3741","-5614","-7354",""
"LCK","2017","SSG","kt","257","-70","-451","2248","4059","4133",""
"LCK","2017","SSG","kt","428","-1187","-1994","-5292","-11405","",""
"LCK","2017","bbq","AFs","-94","888","1797","-235","1317","5455","9439"
"LCK","2017","bbq","AFs","-43","-1091","-2013","-2282","1114","5825",""
"LCK","2017","bbq","AFs","117","806","2263","4204","5442","5034","6759"
"LCK","2017","bbq","EEW","-33","65","880","3219","4494","3928","672"
"LCK","2017","bbq","JAG","-303","-998","-2451","-3844","-4101","-6019","-9228"
"LCK","2017","bbq","JAG","-106","77","-2310","-1666","-1611","-1247","-667"
"LCK","2017","bbq","JAG","-79","-378","-661","10","4221","6927","12894"
"LCK","2017","bbq","KDM","-187","689","257","2221","4332","7744",""
"LCK","2017","bbq","KDM","60","294","19","262","737","-3257","-1371"
"LCK","2017","bbq","LZ","-480","-668","-375","-1164","-1200","-397","-7617"
"LCK","2017","bbq","LZ","7","232","-112","962","69","-6560","-13726"
"LCK","2017","bbq","LZ","316","1095","3199","2406","-328","5630",""
"LCK","2017","bbq","MVP","-74","53","-355","-1366","-2494","-5016","-9273"
"LCK","2017","bbq","MVP","1367","2844","3433","4509","9214","15846",""
"LCK","2017","bbq","ROX","-626","-267","1455","3370","10110","",""
"LCK","2017","bbq","ROX","-89","-197","1203","1278","4792","1221","5466"
"LCK","2017","bbq","ROX","-7","282","1800","2623","-1485","-3610",""
"LCK","2017","bbq","ROX","135","538","-2776","-4570","-12943","",""
"LCK","2017","bbq","SKT","-510","-1995","-4034","-7795","-8437","-9739",""
"LCK","2017","bbq","SKT","-183","-2492","-3858","-8586","-12710","",""
"LCK","2017","bbq","SKT","546","91","601","1943","1645","380","-487"
"LCK","2017","bbq","SSG","-544","602","423","2096","3045","3645","1550"
"LCK","2017","bbq","SSG","-459","-1280","-4153","-5939","-5168","-7061",""
"LCK","2017","bbq","SSG","-185","-177","-627","-1829","-4543","",""
"LCK","2017","bbq","kt","-381","-37","-497","-603","-2594","-7057",""
"LCK","2017","bbq","kt","203","-75","-493","-856","-105","2019","2489"
"LCK","2017","kt","AFs","-159","-248","461","1642","3914","9853",""
"LCK","2017","kt","AFs","-30","1352","1169","5164","6976","13444",""
"LCK","2017","kt","AFs","619","3015","5677","5483","6110","6802","7905"
"LCK","2017","kt","AFs","809","626","3182","5029","4152","8402",""
"LCK","2017","kt","JAG","-657","2014","3498","6019","8537","11762",""
"LCK","2017","kt","JAG","-38","266","2018","2502","2096","1337","8498"
"LCK","2017","kt","JAG","695","374","1642","3213","4204","4661",""
"LCK","2017","kt","KDM","-629","-1821","-1809","-753","-77","2400","2266"
"LCK","2017","kt","KDM","106","201","5","-1829","-4636","-7481",""
"LCK","2017","kt","KDM","681","270","-268","-350","-1142","-4543",""
"LCK","2017","kt","LZ","-220","756","3669","8512","10113","13431",""
"LCK","2017","kt","LZ","-54","-785","-2478","-1482","-358","-5637",""
"LCK","2017","kt","LZ","3","1383","4060","5712","6400","10813","11760"
"LCK","2017","kt","MVP","-56","719","160","-2215","-2898","-3117","-5474"
"LCK","2017","kt","MVP","49","106","2074","3439","2870","-3679","-4538"
"LCK","2017","kt","MVP","114","318","-1400","780","653","4139","9435"
"LCK","2017","kt","MVP","152","1697","1571","3629","6911","7552","4552"
"LCK","2017","kt","MVP","495","723","2468","2573","1275","-2518","4897"
"LCK","2017","kt","MVP","586","973","2601","6355","13045","",""
"LCK","2017","kt","ROX","-189","98","2301","2120","2566","6403","10617"
"LCK","2017","kt","ROX","-79","-971","-862","-1380","-3302","-6936",""
"LCK","2017","kt","ROX","890","671","2569","6979","15488","",""
"LCK","2017","kt","SKT","-649","-160","-1482","-2209","-2484","-6459",""
"LCK","2017","kt","SKT","-353","448","-117","-3031","-10806","-16041",""
"LCK","2017","kt","SKT","-231","361","930","900","1441","1229","-3662"
"LCK","2017","kt","SKT","137","427","-914","-1159","-2403","272","2108"
"LCK","2017","kt","SKT","401","763","2194","1455","2907","-698","-5613"
"LCK","2017","kt","SKT","614","1557","3056","3479","-1393","-1179","-3802"
"LCK","2017","kt","SSG","-538","-375","672","3533","2529","7620",""
"LCK","2017","kt","SSG","173","-456","1224","-238","-685","7228","14342"
"LCK","2017","kt","SSG","206","1008","1889","4223","6205","12147",""
"LCK","2017","kt","SSG","373","760","3408","5978","8604","",""
"LCK","2017","kt","SSG","729","1456","2337","4010","8610","13225",""
"LCK","2017","kt","SSG","1045","217","-456","-3932","-9114","",""
"LCK","2017","kt","bbq","-430","824","932","1354","3277","1218",""
"LCK","2017","kt","bbq","240","611","1725","3212","5898","10890",""
"NALCS","2015","C9","CLG","-52","547","1142","3297","4424","877","-393"
"NALCS","2015","C9","CLG","94","-422","-885","803","450","1811","3830"
"NALCS","2015","C9","CLG","720","1668","766","3163","2375","",""
"NALCS","2015","C9","CST","745","1843","4152","4627","4883","9278",""
"NALCS","2015","C9","DIG","165","805","3561","6937","14152","",""
"NALCS","2015","C9","DIG","288","612","1547","3474","5309","1431","594"
"NALCS","2015","C9","GV","-269","624","317","2170","1092","299","-5067"
"NALCS","2015","C9","GV","-193","-923","-1045","710","-1105","-1192","5243"
"NALCS","2015","C9","GV","-155","-1746","-3744","-4684","-5000","-9735",""
"NALCS","2015","C9","GV","73","752","3948","4922","5936","15139",""
"NALCS","2015","C9","GV","273","390","3202","5447","4460","2352",""
"NALCS","2015","C9","GV","300","7","-139","-3132","-3432","-2609",""
"NALCS","2015","C9","GV","302","-520","17","545","-1106","2113","-2575"
"NALCS","2015","C9","NME","-19","1488","4091","4373","9436","",""
"NALCS","2015","C9","T8","-101","1160","2679","2758","3630","4572",""
"NALCS","2015","C9","T8","208","1269","1822","1946","2520","6728",""
"NALCS","2015","C9","TDK","310","824","1233","3009","4563","4828","8973"
"NALCS","2015","C9","TIP","-541","-1580","-4271","-4133","946","4839",""
"NALCS","2015","C9","TIP","-224","421","3381","1266","2058","-5200","-11228"
"NALCS","2015","C9","TIP","-15","123","-1948","-3306","-5687","-10850",""
"NALCS","2015","C9","TIP","249","811","2993","2598","3769","6042","14712"
"NALCS","2015","C9","TL","-54","-75","1810","2964","2925","2510","3146"
"NALCS","2015","C9","TL","11","1701","2252","3359","3523","5482","12888"
"NALCS","2015","C9","TL","14","-233","933","2715","4697","7340","10234"
"NALCS","2015","C9","TL","36","-91","94","-2164","-6152","",""
"NALCS","2015","C9","TL","257","-903","-673","-2284","-2202","-745","-5169"
"NALCS","2015","C9","TL","830","861","2401","2630","4374","6593","1292"
"NALCS","2015","C9","TL","1649","1163","1799","2937","6322","12405",""
"NALCS","2015","C9","TSM","-142","964","1162","4775","2597","76","5268"
"NALCS","2015","C9","TSM","-65","-1087","-1295","-2396","-1667","-2720","3189"
"NALCS","2015","C9","TSM","106","-2297","-2783","-4740","-5510","-7680",""
"NALCS","2015","C9","TSM","180","611","99","423","-1742","-1335","-822"
"NALCS","2015","C9","WFX","226","2195","4096","5538","9168","17304",""
"NALCS","2015","CLG","C9","134","790","2251","1106","2349","2474","8616"
"NALCS","2015","CLG","C9","286","1028","4281","3340","5416","4384","5795"
"NALCS","2015","CLG","CST","70","532","1539","6982","9010","12227",""
"NALCS","2015","CLG","DIG","-86","655","529","-637","-2206","-2276","1139"
"NALCS","2015","CLG","DIG","283","410","889","2655","6782","10205",""
"NALCS","2015","CLG","GV","-87","-168","229","-370","-4101","",""
"NALCS","2015","CLG","GV","114","1365","2149","3312","4637","8122",""
"NALCS","2015","CLG","NME","252","1815","2070","1772","1283","3661","9161"
"NALCS","2015","CLG","T8","-236","1104","2365","4348","7603","",""
"NALCS","2015","CLG","T8","113","205","-574","478","490","5121",""
"NALCS","2015","CLG","TDK","54","768","2114","2160","2221","8540","10081"
"NALCS","2015","CLG","TIP","-350","2183","3311","3372","1933","2895","-4929"
"NALCS","2015","CLG","TIP","-144","649","1774","3823","11375","",""
"NALCS","2015","CLG","TIP","-91","-757","-2512","-5966","-10083","-10210",""
"NALCS","2015","CLG","TIP","-73","23","-2280","-1744","1976","1663","1892"
"NALCS","2015","CLG","TL","-102","-67","-1754","-48","-2","821","-3905"
"NALCS","2015","CLG","TL","0","538","1859","1905","1942","3513","2995"
"NALCS","2015","CLG","TL","29","559","1713","1995","2011","2699","-3909"
"NALCS","2015","CLG","TL","242","594","-3020","-4281","-7519","-12864",""
"NALCS","2015","CLG","TSM","-269","235","3318","4123","3728","4055","9316"
"NALCS","2015","CLG","TSM","-123","-148","2139","2163","5698","8054",""
"NALCS","2015","CLG","TSM","-84","-952","-2264","-2278","-3329","-4539","-5765"
"NALCS","2015","CLG","TSM","130","847","147","937","-79","824","6953"
"NALCS","2015","CLG","WFX","258","2487","5750","6511","12453","",""
"NALCS","2015","CST","C9","-272","-428","-1327","-3690","-3520","-9985",""
"NALCS","2015","CST","CLG","-11","-62","1012","1401","-111","945","-1374"
"NALCS","2015","CST","DIG","147","-242","1394","1105","667","2431","3726"
"NALCS","2015","CST","GV","-85","-1214","-1560","730","1826","2138","2669"
"NALCS","2015","CST","T8","657","480","-827","-2965","-5154","-8424",""
"NALCS","2015","CST","TIP","-389","-491","-2391","-8620","-9306","-11254",""
"NALCS","2015","CST","TL","79","20","-933","-3539","-6135","-10205","-13223"
"NALCS","2015","CST","TSM","-500","-817","-2391","-4246","-6259","-11437",""
"NALCS","2015","CST","WFX","-353","359","1017","2252","6601","10468","12532"
"NALCS","2015","DIG","C9","-232","-1385","-2123","-4509","-10424","",""
"NALCS","2015","DIG","C9","421","833","3957","5636","7674","11914",""
"NALCS","2015","DIG","CLG","-1045","-2764","-4444","-5149","-7420","-11276",""
"NALCS","2015","DIG","CLG","-121","-764","-2399","-4113","-9900","-15053",""
"NALCS","2015","DIG","CST","364","1593","3009","4313","4350","3586","5899"
"NALCS","2015","DIG","GV","10","-1540","-3044","-5215","-4945","-7300",""
"NALCS","2015","DIG","GV","146","760","-316","-2830","-3436","-5376","-10756"
"NALCS","2015","DIG","NME","316","-136","1972","1881","4986","8978",""
"NALCS","2015","DIG","T8","-94","-74","251","1654","3352","3881","8983"
"NALCS","2015","DIG","T8","163","-2145","-1686","-1032","-1443","1115","7282"
"NALCS","2015","DIG","TDK","252","-415","-442","-1370","162","2184","5014"
"NALCS","2015","DIG","TIP","-506","-1266","-997","-665","-1369","263","-505"
"NALCS","2015","DIG","TIP","-505","-1685","-3510","-3993","-3728","-6747","-8554"
"NALCS","2015","DIG","TIP","-48","-554","781","-3256","","",""
"NALCS","2015","DIG","TL","-758","-1863","-970","-2471","-6177","-11982",""
"NALCS","2015","DIG","TL","21","84","-934","-3596","-6112","",""
"NALCS","2015","DIG","TSM","-864","-275","-753","-1475","-2372","-7142",""
"NALCS","2015","DIG","TSM","-19","-198","-598","-908","-1816","-7035",""
"NALCS","2015","DIG","WFX","7","15","-832","-3127","-5242","-8491","-14931"
"NALCS","2015","GV","C9","-222","-1167","-637","-2105","-316","-4292","-3635"
"NALCS","2015","GV","C9","224","586","2048","2025","229","6085","9104"
"NALCS","2015","GV","CLG","-366","-3142","-4825","-6089","-7571","-11807",""
"NALCS","2015","GV","CLG","242","-252","-1275","-3325","-6276","-9464",""
"NALCS","2015","GV","CST","-213","841","3499","6337","10233","13249",""
"NALCS","2015","GV","DIG","-659","432","970","-3088","-3533","-4091","-5319"
"NALCS","2015","GV","DIG","-154","423","1383","2978","4710","6198","7299"
"NALCS","2015","GV","NME","-39","200","625","-13","1758","1797","7062"
"NALCS","2015","GV","T8","63","319","-1463","172","6270","10625",""
"NALCS","2015","GV","T8","297","224","369","2167","5210","4730",""
"NALCS","2015","GV","TDK","671","-1435","-3577","-4607","-7353","-10388",""
"NALCS","2015","GV","TIP","-605","-1902","-6937","-8398","-12069","",""
"NALCS","2015","GV","TIP","-92","253","881","-1774","-4766","-6207",""
"NALCS","2015","GV","TIP","-67","72","867","2888","455","1993","6157"
"NALCS","2015","GV","TIP","82","61","877","194","-296","-661","-3036"
"NALCS","2015","GV","TIP","850","-109","-1297","-2152","-1875","-8871",""
"NALCS","2015","GV","TL","-172","247","-9","-55","-656","74","1307"
"NALCS","2015","GV","TL","-10","925","2128","2153","1838","2761","7934"
"NALCS","2015","GV","TSM","-620","-1670","-1643","-3580","-3424","-5522","-5720"
"NALCS","2015","GV","TSM","-89","-809","-2085","-1815","-3863","-8411","-16791"
"NALCS","2015","GV","TSM","-87","-414","-584","-4638","-3761","-2844","-6509"
"NALCS","2015","GV","TSM","138","362","-280","-397","364","817","331"
"NALCS","2015","GV","TSM","140","902","873","-1567","-6956","-10557",""
"NALCS","2015","GV","WFX","64","542","931","1637","3274","2768","8308"
"NALCS","2015","NME","C9","-55","-1022","-1381","-509","-890","2444",""
"NALCS","2015","NME","CLG","-193","-2284","-2439","-6634","-11046","",""
"NALCS","2015","NME","DIG","198","-605","-968","-663","-6373","-8744",""
"NALCS","2015","NME","GV","-939","-1958","-4011","-5353","-6545","-10141","-13539"
"NALCS","2015","NME","T8","63","-454","-760","117","198","1075","-2184"
"NALCS","2015","NME","TDK","2","-429","441","-374","2872","2623","2536"
"NALCS","2015","NME","TIP","-290","-482","76","-462","-3232","-3028",""
"NALCS","2015","NME","TL","-1162","-3453","-4908","-10296","-15269","-18534",""
"NALCS","2015","NME","TSM","-177","-107","416","871","-245","77","950"
"NALCS","2015","T8","C9","-858","49","1466","1487","-2857","-1481","4299"
"NALCS","2015","T8","C9","-113","200","-452","-423","-1725","-7584","-4053"
"NALCS","2015","T8","C9","-50","-841","-1668","-3599","-2525","-8070",""
"NALCS","2015","T8","CLG","-205","-10","-857","2831","-205","-1657",""
"NALCS","2015","T8","CLG","-63","-1570","-1723","-4321","-4446","-9829","-14653"
"NALCS","2015","T8","CST","-163","-361","-355","888","-2586","2345","1421"
"NALCS","2015","T8","DIG","-188","-594","-2886","-1008","-2281","-3067","-8049"
"NALCS","2015","T8","DIG","-71","-215","1508","2958","4521","6770","13132"
"NALCS","2015","T8","GV","-525","57","-329","717","3377","1471","3864"
"NALCS","2015","T8","GV","228","614","478","2276","2033","1802","-1630"
"NALCS","2015","T8","NME","-173","614","639","2063","650","-3594","-2350"
"NALCS","2015","T8","TDK","42","-856","-684","482","163","2572","4820"
"NALCS","2015","T8","TIP","-186","-627","-2998","-4115","-7570","-16829",""
"NALCS","2015","T8","TIP","37","77","13","2431","6254","8458","6598"
"NALCS","2015","T8","TL","-266","-1124","-2388","-2634","-5179","-5683","-8011"
"NALCS","2015","T8","TL","-13","-148","1292","857","2336","389","-517"
"NALCS","2015","T8","TL","-8","-1818","-7382","-9520","-8702","-13675",""
"NALCS","2015","T8","TSM","-208","704","35","444","-149","2102","4741"
"NALCS","2015","T8","TSM","498","291","17","-17","294","5775",""
"NALCS","2015","T8","WFX","422","2440","5668","5096","7819","14276",""
"NALCS","2015","TDK","C9","-564","-2396","566","1052","846","4411","6508"
"NALCS","2015","TDK","CLG","67","876","1568","1939","-686","-2221","-6307"
"NALCS","2015","TDK","DIG","-209","-990","-36","395","-1013","-1051",""
"NALCS","2015","TDK","GV","-109","-122","1093","-654","-2023","-213","-393"
"NALCS","2015","TDK","NME","-112","912","660","-960","-3050","-5876","-6407"
"NALCS","2015","TDK","T8","196","616","-458","1358","1371","601","-902"
"NALCS","2015","TDK","TIP","-1117","-554","-939","-1533","-3389","-2428","-8320"
"NALCS","2015","TDK","TL","272","483","-956","-3560","-1853","-5037","-11816"
"NALCS","2015","TDK","TSM","-155","106","54","-141","30","-3979","-2962"
"NALCS","2015","TIP","C9","-443","-1670","379","-968","-3096","",""
"NALCS","2015","TIP","C9","-176","-422","815","347","696","379","-2194"
"NALCS","2015","TIP","C9","-127","-16","2185","2388","2849","6231",""
"NALCS","2015","TIP","C9","176","484","2366","3735","6045","5802","3918"
"NALCS","2015","TIP","C9","484","286","521","3617","8294","",""
"NALCS","2015","TIP","CLG","-536","187","-926","-2621","-2804","-264","-3141"
"NALCS","2015","TIP","CLG","-286","-1686","-3055","-5737","-5119","-10063",""
"NALCS","2015","TIP","CLG","307","303","368","1786","-1314","-1601","-7613"
"NALCS","2015","TIP","CST","283","160","1668","3238","3112","3323","7195"
"NALCS","2015","TIP","DIG","-654","-178","2626","5531","7353","11581",""
"NALCS","2015","TIP","DIG","-133","-841","-214","-1044","-1419","-4353","-7525"
"NALCS","2015","TIP","DIG","69","764","1683","2131","1591","4545","-568"
"NALCS","2015","TIP","DIG","85","2294","3414","5893","8432","6186","7149"
"NALCS","2015","TIP","GV","-531","-155","3453","7107","13053","",""
"NALCS","2015","TIP","GV","-42","407","2829","8971","10127","14094",""
"NALCS","2015","TIP","GV","-10","126","220","1980","3151","4001","2556"
"NALCS","2015","TIP","GV","743","1304","3491","7398","11018","",""
"NALCS","2015","TIP","NME","131","575","2604","7399","9202","13167",""
"NALCS","2015","TIP","T8","-117","951","2285","3259","2382","255","935"
"NALCS","2015","TIP","T8","40","-408","-144","-315","-336","3155","1025"
"NALCS","2015","TIP","TDK","34","1688","3466","6078","8120","13411",""
"NALCS","2015","TIP","TL","-389","-633","-681","-1308","-1798","-7384","-13323"
"NALCS","2015","TIP","TL","-86","241","1361","484","361","4861","7371"
"NALCS","2015","TIP","TL","5","-209","2007","4336","4080","4450","10025"
"NALCS","2015","TIP","TL","11","2013","2935","3697","2250","-686","-5937"
"NALCS","2015","TIP","TL","228","16","-335","768","1245","-1157","-3612"
"NALCS","2015","TIP","TL","294","-640","-454","-2886","-2817","-2685",""
"NALCS","2015","TIP","TSM","-642","319","452","494","-2023","-1992","-2955"
"NALCS","2015","TIP","TSM","-525","-1096","-1326","-4953","-8589","-14773",""
"NALCS","2015","TIP","TSM","-258","-501","-3414","-6589","-10275","-13659",""
"NALCS","2015","TIP","TSM","-51","-664","-1705","-2440","-2980","-302","-329"
"NALCS","2015","TIP","TSM","947","629","2764","3889","4756","5309","2357"
"NALCS","2015","TIP","WFX","767","1508","4039","5444","5829","7886","6544"
"NALCS","2015","TL","C9","-424","733","-3064","-2532","-9296","-13537",""
"NALCS","2015","TL","C9","-267","588","2156","3258","2491","944","3557"
"NALCS","2015","TL","C9","-193","260","714","1949","-781","-282","-1548"
